"position","const","created","modified","description","Title","Title.type","Directors","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
4647,"tt0106926","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","Flesh and Bone","Feature Film","Steve Kloves",6.2,126,"1993","drama, mystery, romance",3967,"1993-11-05","http://www.imdb.com/title/tt0106926/","0106926"
6903,"tt0117060","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","Mission: Impossible","Feature Film","Brian De Palma",7.1,110,"1996","action, adventure, thriller",287476,"1996-05-22","http://www.imdb.com/title/tt0117060/","0117060"
125,"tt0077382","Sun Jan 15 18:31:35 2012","Sun Jan 15 18:31:35 2012","","Cruise Into Terror","TV Movie","Bruce Kessler",5.5,100,"1978","thriller, horror",151,"1978-02-03","http://www.imdb.com/title/tt0077382/","0077382"
7589,"tt0070834","Thu Apr 25 03:01:33 2013","Thu Apr 25 03:01:33 2013","","Trip with the Teacher","Feature Film","Earl Barton",3.9,91,"1975","thriller",897,"1975-03","http://www.imdb.com/title/tt0070834/","0070834"
565,"tt0117913","Mon Apr 22 18:26:02 2013","Mon Apr 22 18:26:02 2013","","A Time to Kill","Feature Film","Joel Schumacher",7.4,149,"1996","crime, drama, thriller",94983,"1996-07-24","http://www.imdb.com/title/tt0117913/","0117913"
2264,"tt0090863","Mon Apr 22 18:30:53 2013","Mon Apr 22 18:30:53 2013","","The Color of Money","Feature Film","Martin Scorsese",7,119,"1986","drama, sport",56185,"1986-10-08","http://www.imdb.com/title/tt0090863/","0090863"
5559,"tt0082622","Mon Apr 22 18:40:21 2013","Mon Apr 22 18:40:21 2013","","Knightriders","Feature Film","George A. Romero",6.4,146,"1981","action, drama",3138,"1981-04-10","http://www.imdb.com/title/tt0082622/","0082622"
127,"tt1381404","Mon Apr 22 18:23:21 2013","Mon Apr 22 18:23:21 2013","","The Company You Keep","Feature Film","Robert Redford",6.4,125,"2012","drama, thriller",25264,"2012-09-06","http://www.imdb.com/title/tt1381404/","1381404"
362,"tt1347072","Sun Apr 21 14:34:20 2013","Sun Apr 21 14:34:20 2013","","No. 4 Street of Our Lady","Documentary","Barbara Bird, Judy Maltz",8.3,90,"2009","documentary, biography, history, war",17,"2009-03-01","http://www.imdb.com/title/tt1347072/","1347072"
2967,"tt1142800","Mon Apr 22 18:33:23 2013","Mon Apr 22 18:33:23 2013","","Madea Goes to Jail","Feature Film","Tyler Perry",4.1,103,"2009","comedy, crime, drama",9424,"2009-02-16","http://www.imdb.com/title/tt1142800/","1142800"
2058,"tt0093493","Mon Apr 22 18:29:57 2013","Mon Apr 22 18:29:57 2013","","Mannequin","Feature Film","Michael Gottlieb",5.7,90,"1987","comedy, fantasy, romance",22074,"1987-02-13","http://www.imdb.com/title/tt0093493/","0093493"
2857,"tt0077523","Mon Apr 22 18:33:21 2013","Mon Apr 22 18:33:21 2013","","Every Which Way But Loose","Feature Film","James Fargo",6.2,114,"1978","action, comedy",16681,"1978-12-16","http://www.imdb.com/title/tt0077523/","0077523"
7633,"tt0078913","Thu Apr 25 03:01:34 2013","Thu Apr 25 03:01:34 2013","","Buffet Froid","Feature Film","Bertrand Blier",7.7,89,"1979","comedy, crime",3340,"1979-12-19","http://www.imdb.com/title/tt0078913/","0078913"
5433,"tt0102996","Mon Apr 22 18:40:19 2013","Mon Apr 22 18:40:19 2013","","Strictly Business","Feature Film","Kevin Hooks",5.3,83,"1991","comedy, romance",1308,"1991-11-08","http://www.imdb.com/title/tt0102996/","0102996"
885,"tt0760139","Sun Apr 21 15:27:53 2013","Sun Apr 21 15:27:53 2013","","Prehistoric Park","TV Series","",7.4,60,"2006","documentary, adventure, drama",758,"2006-07-22","http://www.imdb.com/title/tt0760139/","0760139"
1240,"tt0907657","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","Once","Feature Film","John Carney",7.9,85,"2007","drama, music, romance",87215,"2007-01-20","http://www.imdb.com/title/tt0907657/","0907657"
102,"tt0122722","Sun Jan 15 18:24:04 2012","Sun Jan 15 18:24:04 2012","","So Sad About Gloria","Feature Film","Harry Thomason",5.5,90,"1975","horror, thriller",60,"1975-10","http://www.imdb.com/title/tt0122722/","0122722"
6930,"tt0086960","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","Beverly Hills Cop","Feature Film","Martin Brest",7.3,105,"1984","action, comedy, crime",121245,"1984-12-01","http://www.imdb.com/title/tt0086960/","0086960"
334,"tt1486192","Mon Apr 22 18:23:57 2013","Mon Apr 22 18:23:57 2013","","The Raven","Feature Film","James McTeigue",6.4,110,"2012","crime, mystery, thriller",71112,"2012-03-09","http://www.imdb.com/title/tt1486192/","1486192"
6292,"tt0074287","Mon Apr 22 18:42:40 2013","Mon Apr 22 18:42:40 2013","","The House of the Laughing Windows","Feature Film","Pupi Avati",7.1,110,"1976","horror, mystery, thriller",3217,"1976-08-16","http://www.imdb.com/title/tt0074287/","0074287"
971,"tt0981227","Mon Apr 22 18:27:03 2013","Mon Apr 22 18:27:03 2013","","Nick and Norah's Infinite Playlist","Feature Film","Peter Sollett",6.7,90,"2008","comedy, drama, music, romance",72295,"2008-09-06","http://www.imdb.com/title/tt0981227/","0981227"
8904,"tt0106317","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","Attack of the 50 Ft. Woman","TV Movie","Christopher Guest",3.8,90,"1993","comedy, sci_fi",2289,"1993-12-11","http://www.imdb.com/title/tt0106317/","0106317"
6935,"tt0164184","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","The Sum of All Fears","Feature Film","Phil Alden Robinson",6.4,124,"2002","action, drama, thriller",84191,"2002-05-29","http://www.imdb.com/title/tt0164184/","0164184"
2800,"tt1288403","Mon Apr 22 18:31:49 2013","Mon Apr 22 18:31:49 2013","","Universal Soldier: Regeneration","Feature Film","John Hyams",5.2,97,"2009","action, adventure, sci_fi, thriller",21708,"2009-10-01","http://www.imdb.com/title/tt1288403/","1288403"
9930,"tt2788710","Thu Feb 12 09:05:52 2015","Thu Feb 12 09:05:52 2015","","The Interview","Feature Film","Evan Goldberg, Seth Rogen",6.6,112,"2014","action, comedy",235529,"2014-12-11","http://www.imdb.com/title/tt2788710/","2788710"
7067,"tt1139797","Thu Apr 25 02:59:05 2013","Thu Apr 25 02:59:05 2013","","Let the Right One In","Feature Film","Tomas Alfredson",8,115,"2008","drama, horror, romance",168032,"2008-01-26","http://www.imdb.com/title/tt1139797/","1139797"
9422,"tt1090639","Mon Apr 29 19:24:55 2013","Mon Apr 29 19:24:55 2013","","Amazing Johnathan: Wrong on Every Level","TV Movie","Paul Miller",7.5,44,"2006","comedy",190,"2006-11-18","http://www.imdb.com/title/tt1090639/","1090639"
9122,"tt0923999","Mon Apr 29 19:24:19 2013","Mon Apr 29 19:24:19 2013","","Yanni Live! The Concert Event","TV Movie","George Veras",9.4,82,"2006","music",296,"2006-09-16","http://www.imdb.com/title/tt0923999/","0923999"
7508,"tt0074475","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","Embryo","Feature Film","Ralph Nelson",5,104,"1976","horror, sci_fi",902,"1976-05-21","http://www.imdb.com/title/tt0074475/","0074475"
7579,"tt0073663","Thu Apr 25 03:01:33 2013","Thu Apr 25 03:01:33 2013","","Le Sauvage","Feature Film","Jean-Paul Rappeneau",6.6,107,"1975","adventure, comedy, drama, romance",1074,"1975-11-26","http://www.imdb.com/title/tt0073663/","0073663"
2912,"tt0120461","Mon Apr 22 18:33:22 2013","Mon Apr 22 18:33:22 2013","","Volcano","Feature Film","Mick Jackson",5.4,104,"1997","action, drama, sci_fi, thriller",56329,"1997-04-25","http://www.imdb.com/title/tt0120461/","0120461"
6552,"tt0073411","Mon Apr 22 18:43:42 2013","Mon Apr 22 18:43:42 2013","","Mr. Ricco","Feature Film","Paul Bogart",5.6,98,"1975","crime, drama, thriller",322,"1975-01-28","http://www.imdb.com/title/tt0073411/","0073411"
721,"tt1556190","Sun Apr 21 15:27:27 2013","Sun Apr 21 15:27:27 2013","","Nostalgia for the Light","Documentary","Patricio Guzmán",7.6,90,"2010","documentary, drama",2849,"2010-05-14","http://www.imdb.com/title/tt1556190/","1556190"
2107,"tt0198021","Mon Apr 22 18:29:58 2013","Mon Apr 22 18:29:58 2013","","Where the Heart Is","Feature Film","Matt Williams",6.8,120,"2000","comedy, drama, romance",26360,"2000-04-28","http://www.imdb.com/title/tt0198021/","0198021"
3979,"tt0418586","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","The Cake Eaters","Feature Film","Mary Stuart Masterson",6.5,86,"2007","comedy, drama, romance",5762,"2007-04-29","http://www.imdb.com/title/tt0418586/","0418586"
8691,"tt0092978","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Escape from Sobibor","TV Movie","Jack Gold",7.5,143,"1987","drama, history, war",6007,"1987-04-12","http://www.imdb.com/title/tt0092978/","0092978"
4146,"tt0428446","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","The Darwin Awards","Feature Film","Finn Taylor",5.9,94,"2006","adventure, comedy, romance",8521,"2006-01-25","http://www.imdb.com/title/tt0428446/","0428446"
151,"tt1650554","Mon Apr 22 18:23:22 2013","Mon Apr 22 18:23:22 2013","","Kick-Ass 2","Feature Film","Jeff Wadlow",6.6,103,"2013","action, comedy, crime",191935,"2013-08-14","http://www.imdb.com/title/tt1650554/","1650554"
6399,"tt0075627","Mon Apr 22 18:42:42 2013","Mon Apr 22 18:42:42 2013","","Aces High","Feature Film","Jack Gold",6.6,114,"1976","war, drama, action",1749,"1976-05-19","http://www.imdb.com/title/tt0075627/","0075627"
8894,"tt0319758","Mon Apr 29 19:23:53 2013","Mon Apr 29 19:23:53 2013","","Live from Baghdad","TV Movie","Mick Jackson",7.4,108,"2002","drama, war",3886,"2002-12-07","http://www.imdb.com/title/tt0319758/","0319758"
142,"tt0095341","Sun Apr 14 11:23:45 2013","Sun Apr 14 11:23:45 2013","Academy Award Winner 1989: Hôtel Terminus: Marcel Ophüls","Hôtel Terminus","Documentary","Marcel Ophüls",7.8,267,"1988","documentary, biography",872,"1988-10-06","http://www.imdb.com/title/tt0095341/","0095341"
4085,"tt0113451","Mon Apr 22 18:36:44 2013","Mon Apr 22 18:36:44 2013","","Jade","Feature Film","William Friedkin",5.1,95,"1995","crime, drama, thriller",8999,"1995-09","http://www.imdb.com/title/tt0113451/","0113451"
865,"tt0093409","Mon Apr 22 18:27:02 2013","Mon Apr 22 18:27:02 2013","","Lethal Weapon","Feature Film","Richard Donner",7.6,110,"1987","action, crime, thriller",184656,"1987-03-06","http://www.imdb.com/title/tt0093409/","0093409"
8811,"tt0099188","Mon Apr 29 19:23:52 2013","Mon Apr 29 19:23:52 2013","","Buried Alive","TV Movie","Frank Darabont",6.6,93,"1990","horror, thriller",2841,"1990-05-09","http://www.imdb.com/title/tt0099188/","0099188"
6206,"tt0101597","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","Closet Land","Feature Film","Radha Bharadwaj",7.2,89,"1991","drama, thriller",2098,"1991-03-06","http://www.imdb.com/title/tt0101597/","0101597"
574,"tt0162222","Mon Apr 22 18:26:02 2013","Mon Apr 22 18:26:02 2013","","Cast Away","Feature Film","Robert Zemeckis",7.7,143,"2000","adventure, drama, romance",375820,"2000-12-07","http://www.imdb.com/title/tt0162222/","0162222"
3327,"tt0231402","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Crocodile Dundee in Los Angeles","Feature Film","Simon Wincer",4.8,92,"2001","adventure, comedy",19187,"2001-04-12","http://www.imdb.com/title/tt0231402/","0231402"
7166,"tt0070215","Thu Apr 25 02:59:58 2013","Thu Apr 25 02:59:58 2013","","My Name Is Nobody","Feature Film","Tonino Valerii",7.5,116,"1973","western, comedy",16864,"1973-12-13","http://www.imdb.com/title/tt0070215/","0070215"
5883,"tt0104922","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","Motorama","Feature Film","Barry Shils",6.4,90,"1991","adventure, comedy, crime, drama, fantasy, mystery, sci_fi, thriller",1406,"1991-09-10","http://www.imdb.com/title/tt0104922/","0104922"
9263,"tt0436153","Mon Apr 29 19:24:20 2013","Mon Apr 29 19:24:20 2013","","Cabaret","TV Movie","",7.8,106,"1993","musical, drama",149,"1993","http://www.imdb.com/title/tt0436153/","0436153"
3027,"tt0245238","Mon Apr 22 18:33:24 2013","Mon Apr 22 18:33:24 2013","","Lost and Delirious","Feature Film","Léa Pool",7,103,"2001","drama, romance, thriller",16755,"2001-01-21","http://www.imdb.com/title/tt0245238/","0245238"
5520,"tt0101628","Mon Apr 22 18:40:20 2013","Mon Apr 22 18:40:20 2013","","Critters 4","Feature Film","Rupert Harvey",4,100,"1992","comedy, horror, sci_fi, thriller",4677,"1992-08-20","http://www.imdb.com/title/tt0101628/","0101628"
9822,"tt0825283","Thu Feb 12 09:05:49 2015","Thu Feb 12 09:05:49 2015","","Maximum Ride","Feature Film","",NA,NA,"????","action, adventure, comedy, fantasy, sci_fi, thriller",NA,"","http://www.imdb.com/title/tt0825283/","0825283"
156,"tt2099556","Mon Apr 22 18:23:22 2013","Mon Apr 22 18:23:22 2013","","Antiviral","Feature Film","Brandon Cronenberg",5.6,108,"2012","horror, sci_fi, thriller",9003,"2012-05-19","http://www.imdb.com/title/tt2099556/","2099556"
5633,"tt0101590","Mon Apr 22 18:40:49 2013","Mon Apr 22 18:40:49 2013","","Class Action","Feature Film","Michael Apted",6.3,110,"1991","drama, thriller",5014,"1991-03-15","http://www.imdb.com/title/tt0101590/","0101590"
5720,"tt0100369","Mon Apr 22 18:40:50 2013","Mon Apr 22 18:40:50 2013","","The Pit and the Pendulum","Feature Film","Stuart Gordon",6.1,97,"1991","horror",2818,"1991-02","http://www.imdb.com/title/tt0100369/","0100369"
7847,"tt1155592","Mon Apr 29 17:38:36 2013","Mon Apr 29 17:38:36 2013","","Man on Wire","Documentary","James Marsh",7.9,94,"2008","documentary, biography, crime, history, thriller",38076,"2008-01-22","http://www.imdb.com/title/tt1155592/","1155592"
791,"tt0479952","Mon Apr 22 18:26:35 2013","Mon Apr 22 18:26:35 2013","","Madagascar: Escape 2 Africa","Feature Film","Eric Darnell, Tom McGrath",6.7,89,"2008","animation, action, adventure, comedy, family",137405,"2008-10-30","http://www.imdb.com/title/tt0479952/","0479952"
6995,"tt0427229","Thu Apr 25 02:59:03 2013","Thu Apr 25 02:59:03 2013","","Failure to Launch","Feature Film","Tom Dey",5.6,97,"2006","comedy, romance",56361,"2006-03-10","http://www.imdb.com/title/tt0427229/","0427229"
4688,"tt0490166","Mon Apr 22 18:38:24 2013","Mon Apr 22 18:38:24 2013","","London to Brighton","Feature Film","Paul Andrew Williams",7,85,"2006","crime, drama, thriller",7244,"2006-08-18","http://www.imdb.com/title/tt0490166/","0490166"
5412,"tt0090856","Mon Apr 22 18:40:18 2013","Mon Apr 22 18:40:18 2013","","Club Paradise","Feature Film","Harold Ramis",4.8,96,"1986","comedy",4617,"1986-07-11","http://www.imdb.com/title/tt0090856/","0090856"
9028,"tt0110307","Mon Apr 29 19:24:18 2013","Mon Apr 29 19:24:18 2013","","The Last Outlaw","TV Movie","Geoff Murphy",6.4,93,"1993","western",1521,"1993-10-30","http://www.imdb.com/title/tt0110307/","0110307"
5642,"tt0105483","Mon Apr 22 18:40:49 2013","Mon Apr 22 18:40:49 2013","","A Stranger Among Us","Feature Film","Sidney Lumet",5.7,110,"1992","crime, drama, romance",2701,"1992-07-17","http://www.imdb.com/title/tt0105483/","0105483"
6444,"tt0076028","Mon Apr 22 18:43:09 2013","Mon Apr 22 18:43:09 2013","","Final Chapter: Walking Tall","Feature Film","Jack Starrett",5.7,112,"1977","action, crime, drama",565,"1977-08-10","http://www.imdb.com/title/tt0076028/","0076028"
9143,"tt0273657","Mon Apr 29 19:24:19 2013","Mon Apr 29 19:24:19 2013","","Horatio Hornblower: Retribution","TV Movie","Andrew Grieve",8.4,98,"2001","adventure, drama, war",2648,"2001-04-15","http://www.imdb.com/title/tt0273657/","0273657"
255,"tt1276191","Mon Apr 15 09:12:06 2013","Mon Apr 15 09:12:06 2013","","Ancient Mysteries: The Hidden City of Petra","TV Episode","Steven Talley",5.5,NA,"1994","documentary, history, mystery",14,"1995-09-08","http://www.imdb.com/title/tt1276191/","1276191"
6530,"tt0069035","Mon Apr 22 18:43:11 2013","Mon Apr 22 18:43:11 2013","","The New Land","Feature Film","Jan Troell",8,204,"1972","drama, western",2148,"1972-02-26","http://www.imdb.com/title/tt0069035/","0069035"
9375,"tt0455230","Mon Apr 29 19:24:55 2013","Mon Apr 29 19:24:55 2013","","Whoopi: Back to Broadway - The 20th Anniversary","TV Movie","Marty Callner",8.1,90,"2005","comedy",220,"2005-04-09","http://www.imdb.com/title/tt0455230/","0455230"
2363,"tt0480271","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","Van Wilder 2: The Rise of Taj","Feature Film","Mort Nathan",4.8,97,"2006","comedy, romance",18712,"2006-12-01","http://www.imdb.com/title/tt0480271/","0480271"
3242,"tt0096324","Mon Apr 22 18:33:52 2013","Mon Apr 22 18:33:52 2013","","Two Moon Junction","Feature Film","Zalman King",4.9,104,"1988","drama, romance",3904,"1988-04-29","http://www.imdb.com/title/tt0096324/","0096324"
3631,"tt0264508","Mon Apr 22 18:35:17 2013","Mon Apr 22 18:35:17 2013","","Dagon","Feature Film","Stuart Gordon",6.3,95,"2001","fantasy, horror, mystery, thriller",12266,"2001-10-12","http://www.imdb.com/title/tt0264508/","0264508"
2234,"tt0308383","Mon Apr 22 18:29:59 2013","Mon Apr 22 18:29:59 2013","","The Human Stain","Feature Film","Robert Benton",6.3,106,"2003","drama, romance, thriller",25054,"2003-08-29","http://www.imdb.com/title/tt0308383/","0308383"
4665,"tt0120531","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","Woo","Feature Film","Daisy V. S. Mayer",3.8,84,"1998","comedy, romance",1510,"1998-05-08","http://www.imdb.com/title/tt0120531/","0120531"
7405,"tt0078872","Thu Apr 25 03:00:33 2013","Thu Apr 25 03:00:33 2013","","The Black Stallion","Feature Film","Carroll Ballard",7.4,118,"1979","adventure, family, sport",8544,"1979-10-13","http://www.imdb.com/title/tt0078872/","0078872"
4934,"tt0120070","Mon Apr 22 18:38:55 2013","Mon Apr 22 18:38:55 2013","","Savior","Feature Film","Peter Antonijevic",7.3,103,"1998","drama, war",8561,"1998-05-01","http://www.imdb.com/title/tt0120070/","0120070"
102,"tt1636826","Mon Apr 22 18:23:21 2013","Mon Apr 22 18:23:21 2013","","Project X","Feature Film","Nima Nourizadeh",6.7,88,"2012","comedy, crime",151934,"2012-03-01","http://www.imdb.com/title/tt1636826/","1636826"
7446,"tt0091053","Thu Apr 25 03:01:04 2013","Thu Apr 25 03:01:04 2013","","Fire with Fire","Feature Film","Duncan Gibbins",6.6,103,"1986","drama, romance",1180,"1986-05-09","http://www.imdb.com/title/tt0091053/","0091053"
9802,"tt2378507","Thu Feb 12 09:05:49 2015","Thu Feb 12 09:05:49 2015","","The Glass Castle","Feature Film","Destin Cretton",NA,NA,"????","drama",NA,"","http://www.imdb.com/title/tt2378507/","2378507"
2435,"tt0115734","Mon Apr 22 18:30:55 2013","Mon Apr 22 18:30:55 2013","","Bottle Rocket","Feature Film","Wes Anderson",7.1,91,"1996","comedy, crime, drama",52449,"1996-02-21","http://www.imdb.com/title/tt0115734/","0115734"
8631,"tt0175680","Mon Apr 29 19:23:23 2013","Mon Apr 29 19:23:23 2013","","Goodnight, Mister Tom","TV Movie","Jack Gold",7.9,108,"1998","drama, war",2589,"1998-10-25","http://www.imdb.com/title/tt0175680/","0175680"
4284,"tt0132512","Mon Apr 22 18:37:14 2013","Mon Apr 22 18:37:14 2013","","At First Sight","Feature Film","Irwin Winkler",5.9,128,"1999","drama, romance",11001,"1999-01-12","http://www.imdb.com/title/tt0132512/","0132512"
1443,"tt0261983","Mon Apr 22 18:28:00 2013","Mon Apr 22 18:28:00 2013","","Session 9","Feature Film","Brad Anderson",6.5,100,"2001","horror, mystery",42613,"2001-07","http://www.imdb.com/title/tt0261983/","0261983"
8703,"tt2375255","Mon Apr 29 19:23:24 2013","Mon Apr 29 19:23:24 2013","","Liz & Dick","TV Movie","Lloyd Kramer",4.1,88,"2012","biography, drama",3505,"2012-11-25","http://www.imdb.com/title/tt2375255/","2375255"
9485,"tt1223947","Thu Feb 12 09:04:52 2015","Thu Feb 12 09:04:52 2015","","The Chronicles of Narnia: The Silver Chair","Feature Film","",NA,NA,"????","fantasy",NA,"","http://www.imdb.com/title/tt1223947/","1223947"
937,"tt0395584","Mon Apr 22 18:27:03 2013","Mon Apr 22 18:27:03 2013","","The Devil's Rejects","Feature Film","Rob Zombie",6.9,107,"2005","action, crime, drama, horror, thriller",74294,"2005-07-22","http://www.imdb.com/title/tt0395584/","0395584"
